YearMonth,Preco_Kg_Real,SPI_A001,SPI_A002,SPI_A003,SPI_A004,SPI_A008,SPI_A009,SPI_A010,SPI_A011,SPI_A012,SPI_A013,SPI_A014,SPI_A015,SPI_A016,SPI_A018,SPI_A020,SPI_A021,SPI_A023,SPI_A024,SPI_A025,SPI_A026,SPI_A027,SPI_A028,SPI_A033,SPI_A034,SPI_A035,SPI_A036,SPI_A037,SPI_A040,SPI_A041,SPI_A042,SPI_A043,SPI_A044,SPI_A045,SPI_A047,SPI_A049,SPI_A050,SPI_A051,SPI_A053,SPI_A055
2011-11,0.395166667,-0.256140165,-0.422191229,-0.456947836,-0.028276589,0.857817798,0.668116453,0.646966766,1.291319145,0.076887065,1.064206838,0.102958223,0.420087047,0.695351336,1.172208733,0.753442776,1.11289438,0.608101771,0.229772928,-0.158725272,1.251771005,0.942921002,0.057435263,0.989076903,0.401829055,0.814283849,0.997629262,0.145952044,-0.009567429,-0.03827848,0.54204681,0.086212229,0.675260848,0.980801343,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2011-12,0.3635,0.073494498,-0.530008945,-0.424287478,0.011097,0.860402683,0.644996958,0.654896927,1.20518156,0.515528628,0.978751168,-0.104616358,0.472558185,0.608041091,1.163945777,0.818794608,0.881012167,0.645464743,0.080340399,-0.041937868,1.169795072,1.011108085,0.057435263,1.019594821,0.652066786,0.87237046,1.100644209,0.484439132,-0.009567429,-0.03827848,0.54204681,0.086212229,0.69804347,0.920634153,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-01,0.387833333,0.47071707,-0.478084824,-0.348445784,-0.015113019,0.971329504,0.271675828,0.672773081,0.926830452,0.900326715,1.0480153,0.265997329,0.674390227,0.7115069,1.066446785,0.907107689,0.779212829,0.692809116,0.072431415,0.104602468,1.133015085,1.001223887,0.057435263,1.100490715,0.733688144,0.844284953,1.127387311,0.944204896,-0.009567429,-0.03827848,0.54204681,0.086212229,0.793883282,1.027476385,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-02,0.398833333,0.690862612,0.19394347,-0.324787676,0.03594818,1.013046558,0.283530111,0.621173515,0.869676467,1.122491869,0.954529357,0.297623746,0.775700527,0.781668217,1.073929371,0.968847512,0.653610478,0.846081317,0.207980458,0.330419818,1.122129389,0.963651053,0.057435263,1.249539854,0.699895068,0.807630286,1.184404893,1.129265301,-0.009567429,-0.03827848,0.54204681,0.086212229,0.906896117,0.937632198,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-03,0.3705,0.57949162,0.472343889,-0.324787676,-0.039241509,1.015855122,-0.022326549,0.592136363,0.708270175,1.223406879,0.864717054,0.287708097,0.741758609,0.705533657,1.030046065,0.943074199,0.632931861,0.898654121,0.061250858,0.461304965,0.591551421,0.877615748,0.057435263,1.194305763,0.756401214,0.738092684,1.237142285,1.323659459,-0.009567429,-0.03827848,0.54204681,0.086212229,0.987922381,0.910813525,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-04,0.3535,0.296534579,0.334588984,-0.324787676,-0.004408354,1.110551079,-0.019319111,0.58042049,0.667048109,1.382848888,0.950652169,0.278515746,0.802566729,0.714681479,0.978517249,0.913727142,0.501191145,0.890051384,-0.059721947,0.469584988,0.702137134,0.876993097,0.057435263,1.151987056,0.807577032,0.723531838,1.240714672,1.435224523,-0.009567429,-0.03827848,0.54204681,0.086212229,1.026024776,0.914743001,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-05,0.327166667,0.337007469,0.457291173,-0.28767773,-0.004610087,1.123193242,0.011658129,0.609547159,0.665834926,1.490829393,0.957815683,0.285625432,0.812625581,0.742537364,1.03734232,0.927242828,0.53637744,0.88806344,-0.107350007,0.482692301,0.690334794,0.889743807,0.057435263,1.180006151,0.833322496,0.736013673,1.265000992,1.483045165,-0.009567429,-0.03827848,0.54204681,0.086212229,1.040773926,0.931751785,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-06,0.306833333,0.343384826,0.593416654,-0.233683819,-0.004206629,1.125943472,0.019157077,0.609738042,0.668607426,1.49475758,0.960043912,0.310458205,0.82837529,0.774141459,1.03734232,0.932595392,0.516447855,0.90842495,-0.056343996,0.494060157,0.732437894,0.895332613,0.057435263,1.191707641,0.88738664,0.732778916,1.328019038,1.490620413,-0.009567429,-0.03827848,0.54204681,0.086212229,1.047001534,0.931261582,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-07,0.351333333,0.343916111,0.609229286,-0.233487788,-0.004206629,1.1272123,0.019157077,0.609738042,0.666528215,1.49497575,0.960043912,0.308748214,0.825373893,0.77363929,1.03734232,0.925182269,0.528323646,0.90842495,-0.056343996,0.480990819,0.733909024,0.895332613,0.057435263,1.192790289,0.897929435,0.765546195,1.32919709,1.503711293,-0.009567429,-0.03827848,0.54204681,0.086212229,1.05129763,0.931261582,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-08,0.403,0.343916111,0.609229286,-0.233487788,-0.004206629,1.1272123,0.019157077,0.609738042,0.666528215,1.49497575,0.960043912,0.308748214,0.825373893,0.77363929,1.037798068,0.924357753,0.528442212,0.902750289,-0.056343996,0.480990819,0.733698874,0.895332613,0.057435263,1.192790289,0.897929435,0.775910124,1.32919709,1.503711293,-0.009567429,-0.03827848,0.54204681,0.086212229,1.049610793,0.930444518,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-09,0.399,0.425441071,0.731557005,-0.20196204,-0.003198147,1.137281004,0.002653744,0.624787562,0.718386894,1.554290033,0.97151412,0.316318028,0.831088665,0.812165508,1.081177025,0.925079214,0.56172626,0.947917489,-0.031299023,0.533781495,0.762036729,0.886947328,0.057435263,1.162206229,0.902268442,0.780052924,1.361610664,1.567708838,-0.009567429,-0.03827848,0.54204681,0.086212229,1.067720766,0.935182482,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-10,0.383333333,0.239844317,0.635052442,-0.18847958,-0.015719718,1.129467201,-0.195795177,0.625357886,0.629284101,1.534789957,0.987020183,0.235976369,0.828518151,0.742032185,0.973917709,0.988780619,0.539452188,0.84085208,-0.108796385,0.499927124,0.701715798,0.791050376,0.057435263,0.970453562,0.835189687,0.811531175,1.32936537,1.502280238,-0.009567429,-0.03827848,0.54204681,0.086212229,1.037846759,0.883754827,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-11,0.433666667,0.582093827,0.850125358,-0.314176584,0.306690341,1.207675005,-0.218117734,0.707901759,0.577429039,1.631334104,1.031747657,0.344573328,0.744538463,0.792687888,0.828619667,0.985532935,0.62970448,0.948309089,-0.035985663,0.639858353,0.743572125,0.848903409,0.057435263,0.897849873,0.887179846,0.652098771,1.184576081,1.257729831,0.146448894,-0.03822477,0.54204681,0.137053742,1.065893019,0.949055542,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2012-12,0.463666667,0.09795222,0.586221083,-0.254960594,0.408244227,1.091777019,-0.359995843,0.690191387,0.452171864,1.583009854,1.041036455,0.434620602,0.650451729,0.758300074,0.770615417,0.973534516,0.598201741,0.897993046,0.087822325,0.746041959,0.582215217,0.729924477,0.057435263,0.778555436,0.632628377,0.541256809,0.961943506,1.142905843,0.202625937,-0.018613087,0.54204681,0.188350921,1.092110463,0.803137945,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-01,0.458166667,0.936240729,1.231933033,-0.053823339,0.495373126,1.217302013,-0.667926758,0.680087309,0.477527623,1.789653908,1.130348147,0.665176516,0.87817078,0.770499648,0.791180558,1.03928968,0.615724281,0.890581332,0.387840607,1.052019568,0.849751373,0.716348196,0.057435263,0.983537943,0.452250151,0.682993142,1.037887815,1.362612221,0.202625937,0.114719788,0.54204681,0.425477812,1.124526687,0.796848192,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-02,0.446666667,0.960448754,1.255826393,-0.01333049,0.594489027,1.157007037,-0.80362372,0.60572746,0.394266807,1.635613737,1.102445497,0.68452864,0.988169264,0.735966297,0.672723034,0.89767708,0.552785737,0.769091134,0.510162548,1.0653263,0.770210747,0.562895503,0.057435263,0.965126135,0.257533021,0.655121582,1.011241159,1.304972035,0.218934731,0.239882217,0.54204681,0.47100144,1.088037353,0.757877001,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-03,0.436166667,0.802710425,1.370940899,0.050599276,0.799371923,1.120653231,-0.913566564,0.488526086,-0.026106167,1.362659899,0.948300239,0.527338043,1.10875816,0.700826696,0.642716427,0.970682203,0.419328687,0.507248123,0.708271212,1.093121796,0.579455977,0.43730695,0.057435263,0.71269926,-0.082241232,0.367898771,0.711751987,1.233322957,0.339898438,0.30359417,0.54204681,0.552139001,1.080324996,0.711788462,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-04,0.391166667,0.877532037,1.406525433,0.110300556,0.813025643,1.091706043,-1.027735574,0.447916036,-0.068754,1.333053331,0.962505021,0.543228178,1.109682315,0.73811542,0.678472119,0.924460827,0.311560176,0.479208493,0.760068641,1.109696311,0.602579409,0.475343112,0.057435263,0.660899667,-0.077260192,0.274837282,0.765616086,1.322414417,0.453385036,0.393317698,0.54204681,0.597008759,1.105563471,0.714954656,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-05,0.336666667,0.899328882,1.488370787,0.108447035,0.818565633,1.088653143,-1.031435834,0.451896928,-0.065425027,1.351320992,0.969644031,0.561648096,1.013077304,0.746324684,0.675837614,0.893940254,0.253854514,0.517426475,0.766109661,1.110137252,0.615931529,0.483757725,0.057435263,0.687955671,-0.044649103,0.31488223,0.780920733,1.350814224,0.493324829,0.413444316,0.54204681,0.620209083,1.096251993,0.731274422,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-06,0.335166667,0.904898343,1.467194312,0.078079302,0.845808125,1.085740553,-1.020449519,0.456271161,-0.065425027,1.377973103,0.976184918,0.546048132,0.960608621,0.734575227,0.729319069,0.899025648,0.253600245,0.502004287,0.822794403,1.079028605,0.628215083,0.461798546,0.057435263,0.694769661,-0.043333308,0.314179053,0.785722361,1.354748081,0.493605913,0.426301607,0.54204681,0.6325177,1.117898838,0.769000602,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-07,0.306833333,0.904898343,1.466752697,0.077567,0.845651322,1.085740553,-1.021433904,0.456271161,-0.064641805,1.377973103,0.974317356,0.546048132,0.963360568,0.734701702,0.734552542,0.899440502,0.249275398,0.502878696,0.824352721,1.079139792,0.630967084,0.46212912,0.057435263,0.694769661,-0.043333308,0.315585427,0.786433576,1.354748081,0.493605913,0.427350488,0.54204681,0.632779472,1.116556186,0.769000602,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-08,0.296666667,0.904898343,1.470285113,0.077567,0.847689153,1.085740553,-1.021433904,0.456271161,-0.069145673,1.377973103,0.974317356,0.546048132,0.973387131,0.73267773,0.734552542,0.904208289,0.246984032,0.502732974,0.824352721,1.076915405,0.626944778,0.461302665,0.057435263,0.694769661,-0.043333308,0.314647836,0.786433576,1.355990105,0.493746458,0.427350488,0.54204681,0.632779472,1.116033845,0.769830325,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-09,0.312333333,1.036281666,1.590585473,0.096787215,0.850821733,1.084177023,-1.016071159,0.479253364,-0.072670998,1.438468645,0.983295752,0.558016154,0.994174036,0.724574192,0.73502814,0.905761795,0.230527438,0.504044303,0.98977568,1.071348395,0.628215083,0.502375118,0.057435264,0.721769602,-0.011508049,0.347950475,0.821770569,1.372538997,0.502183398,0.468473371,0.54204681,0.638667994,1.135286585,0.802145055,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-10,0.3085,0.610160465,1.28640447,0.04593004,0.917131578,0.990093078,-0.989310881,0.51307885,-0.235751337,1.334168501,0.984110814,0.552270206,1.062911233,0.695096534,0.645601635,0.850194277,0.179242612,0.380875681,0.830138888,0.968143797,0.594733218,0.444428569,0.057511265,0.596857887,0.02637324,0.290283735,0.502006189,1.148569391,0.557740958,0.527457254,0.54204681,0.725930347,1.098958997,0.723782995,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-11,0.3295,0.389514576,1.521816336,0.215260096,0.96280385,0.849096167,-0.846918941,0.413710743,-0.384172454,1.302432536,0.997589652,0.637215832,1.009684839,0.708838816,0.781732261,0.798436299,0.114842663,0.519314122,0.918990157,1.067892503,0.631390428,0.648525895,0.059622201,0.699083704,0.058131271,0.257535583,0.640159912,0.982581279,0.685816941,0.609973117,0.54204681,0.862687077,1.108634451,0.622382753,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2013-12,0.347,0.462307122,1.81747376,0.372370623,0.942179719,0.672720713,-0.677886114,0.676525735,-0.537260399,0.976046277,1.004309411,0.686128318,0.919907152,0.726221213,0.854643599,0.797054235,0.288043048,0.404910391,1.007717725,1.041922739,0.601307274,0.496447985,0.072050775,0.533791861,0.106887956,0.423070933,0.562065007,1.032735757,0.846714238,0.794403751,0.54204681,1.005495548,1.129652807,0.645988593,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-01,0.364166667,0.161295178,1.834144257,0.37977725,0.816983764,0.496964876,-0.436066772,0.635229874,-0.537260399,0.54036465,0.958871339,0.427066186,0.660345475,0.6041582,0.579246162,0.66823254,0.424695084,0.32957402,0.772594948,0.973758866,0.795534294,0.309794992,0.095318387,0.333820568,-0.022357755,0.457341824,0.331192028,0.669201328,0.878286658,0.913440055,0.54204681,1.10383912,1.173272404,0.497845236,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-02,0.383,0.2146173,1.449073404,0.441218362,0.847532443,0.420804448,-0.388680904,0.896364732,-0.435835277,0.436162631,1.077717738,0.405550389,0.480265604,0.513362758,0.40367481,0.653294142,0.637997624,0.228669269,0.711640596,0.878379095,0.856612769,0.212623005,0.121747424,0.222805104,0.02850509,0.471654734,0.257651882,0.515454018,0.986852466,1.080951997,0.54204681,1.200525202,1.177352057,0.579630623,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-03,0.417,0.535164282,1.563917539,0.618821257,0.845651322,0.344036647,-0.387557792,0.916130955,-0.2790909,0.61631668,1.084510028,0.488179357,0.416893865,0.525834851,0.591104948,0.667245582,0.731453579,0.256329816,0.807199594,0.779190433,0.804102068,0.132949717,0.182986643,0.338844459,-0.072821001,0.62253525,0.313123222,0.330796217,1.084073457,1.211267684,0.54204681,1.306373474,1.234487234,0.752062287,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-04,0.407833333,0.813938621,1.904823026,0.664857612,0.819988642,0.237835888,-0.305600753,0.991768117,-0.228927298,0.443012492,0.986671188,0.492095921,0.392219654,0.550313136,0.626589772,0.648560098,0.830370776,0.333504226,0.93706533,0.736148249,0.91319449,0.093190794,0.261413937,0.421634604,0.009572964,0.626262988,0.405987766,0.301959591,1.190576351,1.321869057,0.54204681,1.360705627,1.26679131,0.780611617,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-05,0.371833333,0.717125033,1.82816285,0.641185613,0.832767144,0.225197836,-0.317477765,0.980535258,-0.235166619,0.321687974,0.979567303,0.485685567,0.384336606,0.518354528,0.561066241,0.684102051,0.841144237,0.334259686,0.963237193,0.718369936,0.995284066,0.074121118,0.262188881,0.38982365,-0.012843253,0.61041401,0.365776419,0.258795249,1.212731978,1.348885957,0.54204681,1.434960114,1.272474117,0.744249858,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-06,0.333333333,0.730490984,1.679735719,0.605147053,0.832452243,0.222142713,-0.325202097,0.982265547,-0.241401599,0.317270102,0.973383197,0.459971024,0.370786743,0.489928748,0.561794095,0.678527112,0.825353704,0.3071446,0.917224967,0.712465578,0.968619622,0.068492213,0.263656125,0.374498071,-0.073561618,0.601317142,0.299721342,0.252682802,1.212731978,1.348885957,0.54204681,1.435286663,1.26714247,0.749735668,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-07,0.303,0.747946471,1.69747949,0.636262114,0.832452243,0.220922804,-0.325202097,0.982611511,-0.157931089,0.318497307,0.973383197,0.460328965,0.368524008,0.524260779,0.561794095,0.678527112,0.821094502,0.353109405,0.917666294,0.746407876,1.026970669,0.123454087,0.28367309,0.373354634,-0.024824926,0.690183812,0.30919056,0.244750061,1.212731978,1.348885957,0.54204681,1.435286663,1.263769319,0.750732842,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-08,0.2835,0.747946471,1.69747949,0.636262114,0.832452243,0.220922804,-0.325202097,0.982611511,-0.157931089,0.318497307,0.973383197,0.460328965,0.369008986,0.524260779,0.561794095,0.678745875,0.820985224,0.353109405,0.917666294,0.746407876,1.027174721,0.123454087,0.28367309,0.373354634,-0.024824926,0.679744441,0.30919056,0.244750061,1.212731978,1.349802829,0.54204681,1.435286663,1.265878065,0.750732842,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-09,0.2815,0.705803403,1.676270189,0.635988324,0.867840344,0.205179033,-0.25612723,0.976379354,-0.167922908,0.282168876,0.953707286,0.47546133,0.363023536,0.535794839,0.496076966,0.745914234,0.790584228,0.320341262,0.901103343,0.731987312,1.097076832,0.158804782,0.3000883,0.393941976,-0.026152259,0.652331317,0.2542725,0.189764291,1.212860462,1.371496009,0.54204681,1.460772507,1.254540458,0.747242402,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-10,0.298833333,0.862300986,1.529722668,0.651686558,0.824253852,0.150645511,-0.119025951,1.034153845,-0.159302712,0.258114933,0.911282465,0.505131191,0.249804324,0.58834124,0.679908771,0.748389397,0.759697097,0.428674887,0.865236336,0.746163935,1.026766611,0.192387617,0.341205585,0.393941976,-0.071338868,0.530956564,0.220727659,0.166533034,1.226842417,1.428852541,0.54204681,1.50095496,1.282266319,0.745579961,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-11,0.3505,0.386868472,1.207986379,0.685100987,0.629428746,-0.000133388,-0.101273693,0.91947396,-0.192785406,0.002106728,0.765700702,0.484141235,0.144049735,0.585354601,0.709543485,0.801942539,0.569589963,0.330178865,0.676111226,0.835676527,1.015127321,0.146789116,0.480716788,0.499700262,-0.068927861,0.64651651,0.17711269,0.278381502,0.969697106,1.473288074,0.54204681,1.456339343,1.260884519,0.617189336,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2014-12,0.371833333,0.893756785,1.336579967,0.689534528,0.534697832,-0.04343158,0.116208164,0.947334859,-0.219951245,-0.063498114,0.665835334,0.540171535,0.23031102,0.683618203,0.884303665,0.877811914,0.47253599,0.527291237,0.547112699,0.922903613,1.079250751,0.309460837,0.765158089,0.512287035,0.162549324,0.710573889,0.468550046,0.39857253,1.089358842,1.518822601,0.54204681,1.557330196,1.210037592,0.78707578,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-01,0.379833333,-0.054000913,0.54486929,0.541813006,0.427253674,-0.076588278,0.250293298,0.77226033,-0.3937683,-0.445114749,0.330595858,0.399526908,-0.181993633,0.574824498,0.621529062,0.792373049,0.287412424,0.453201839,0.244402523,0.677832519,0.807234954,0.184029296,0.851769988,0.103779981,0.228484195,0.399827032,0.157784223,0.125227726,1.160644285,1.439866055,0.54204681,1.383533191,1.115063486,0.680925099,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-02,0.387333333,-0.201355007,0.603482038,0.612200005,0.300192539,-0.07661315,0.297913371,0.999008706,-0.215069739,-0.347577108,0.222238295,0.598874777,-0.081183166,0.616703537,0.763747991,0.711867158,0.170186619,0.45438053,0.192510386,0.719721676,0.871982048,0.206099809,0.99691149,-0.025800853,0.457466048,0.497686531,0.14604353,0.202068591,1.259757776,1.390019931,0.54204681,1.418703198,1.101738061,0.733437858,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-03,0.403166667,0.105550473,0.500447809,0.598492047,0.251905839,-0.07661315,0.281160689,1.14466542,-0.031578146,-0.281163687,0.077921467,0.641252877,-0.006919566,0.595866079,0.766827255,0.625586643,0.189829064,0.45438053,0.143169753,0.609601751,0.88421899,0.299434265,1.181463005,-0.12188944,0.777011345,0.409923021,0.254094671,0.142870007,1.235414461,1.492787446,0.54204681,1.492291339,1.177643204,0.837338819,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-04,0.399333333,0.381044889,0.706447586,0.564826251,0.280436773,-0.07661315,0.543942505,1.326546034,0.006876123,-0.041080518,0.019057462,0.630634182,0.073925901,0.575865334,0.680866401,0.673601966,0.172128636,0.45438053,0.27258831,0.668126325,0.962249406,0.331505064,1.283217789,-0.072224751,0.744943124,0.356867586,0.313123222,0.168453122,1.242183271,1.470783192,0.54204681,1.532857051,1.098432871,0.954272859,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-05,0.336666667,0.441782063,0.838422488,0.578986783,0.282492272,-0.07661315,0.605810714,1.38357534,0.034714107,-0.056592848,0.0069045,0.655644023,0.069278144,0.607394122,0.677753701,0.678198946,0.172128636,0.424079992,0.378765782,0.748480715,1.064433911,0.390161384,1.363138235,-0.087997685,0.708451354,0.32730806,0.314195967,0.156803928,1.20565954,1.504104007,0.54204681,1.554701215,1.090225614,0.944651091,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-06,0.308666667,0.425968563,0.815916276,0.590010774,0.250397605,-0.07661315,0.585952001,1.380454573,0.051808403,-0.088413808,-0.020274727,0.650237881,0.065316204,0.606617664,0.623939284,0.672616252,0.172128636,0.436372182,0.322328939,0.752379326,1.052642805,0.384838216,1.365078932,-0.108648043,0.686116766,0.308320015,0.307582083,0.144752488,1.205402144,1.49326967,0.54204681,1.544798536,1.068938497,0.90524399,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-07,0.320666667,0.428078289,0.821078223,0.598214397,0.251905839,-0.07661315,0.585952001,1.38061067,0.069646877,-0.086520417,-0.020274727,0.651733791,0.080117437,0.634633513,0.618635934,0.67228763,0.172128636,0.449221488,0.320744155,0.757854683,1.072150091,0.393321033,1.365685313,-0.108648043,0.694050422,0.307851353,0.307582083,0.146466523,1.205402144,1.494314283,0.54204681,1.54796201,1.082974159,0.906882426,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-08,0.324,0.428078289,0.833737679,0.609021549,0.249454623,-0.07661315,0.586126468,1.38061067,0.082035239,-0.086520417,-0.020274727,0.654379288,0.088019605,0.633989521,0.620323706,0.665819574,0.172128636,0.449221488,0.320744155,0.757854683,1.080264634,0.393321033,1.365806584,-0.108648043,0.694050422,0.309960404,0.307582083,0.145437795,1.20527344,1.494314283,0.54204681,1.54806741,1.083730531,0.906063243,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-09,0.377166667,0.323177632,0.757550094,0.62088707,0.255296948,-0.07661315,0.642057777,1.362462217,0.10000466,-0.130311146,-0.034411697,0.653574288,0.086646067,0.666740016,0.628516902,0.679839521,0.171869746,0.48579628,0.168579074,0.792461764,1.082697442,0.351191378,1.363138235,-0.133197615,0.750360362,0.289581342,0.29882839,0.153348064,1.197544277,1.462934979,0.54204681,1.550174742,1.073423582,0.872581622,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-10,0.418666667,0.212467728,0.506252816,0.600989605,0.227694679,-0.07661315,0.653978853,1.340920281,0.138317573,-0.18600838,-0.137110312,0.609212761,0.084585164,0.720771449,0.528257479,0.67327342,0.123476982,0.524682163,0.161883198,0.77156762,0.997127093,0.269838349,1.303626555,-0.224493363,0.591435641,0.237454527,0.215061895,0.217190473,1.15439927,1.477808968,0.54204681,1.505332095,1.042928506,0.813558065,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-11,0.429833333,-0.04025146,0.551612296,0.525883578,0.273513682,-0.07661315,0.439872003,1.321003463,0.241597341,-0.123047681,-0.238759791,0.517899418,0.11798434,0.704134715,0.244098768,0.663405243,-0.039808261,0.537133528,-0.005819344,0.72782162,1.090599103,0.26448562,1.279791934,-0.150335943,0.561528784,0.313007134,0.143068607,0.397783995,1.052236479,1.477889651,0.54204681,1.423511722,0.984850825,0.739427116,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2015-12,0.441166667,-0.512412695,-0.319235707,0.470523882,0.16912779,-0.07661315,-0.018943224,1.010015622,0.321173999,-0.082494181,-0.44555602,0.409522683,0.11798434,0.661999798,0.102416606,0.566268896,-0.18894864,0.481112636,-0.109415956,0.724632879,1.037167322,0.306453247,1.234172313,-0.080229828,0.226035493,0.219269705,-0.066068696,0.212493462,0.896549288,1.318426594,0.54204681,1.381433899,0.965781357,0.604452234,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2016-01,0.516666667,0.071862093,0.354733191,0.604039029,0.675424525,-0.07661315,-0.276156271,1.286623638,0.489434543,0.48772704,-0.519628301,0.529930769,0.206037571,0.709220052,0.545525829,0.786940493,-0.09669263,0.675923589,-0.018692955,0.863059789,1.240454391,0.577425719,1.42767379,0.221673167,0.351156931,0.396070413,0.280805325,0.426695067,0.86507037,1.222205459,0.54204681,1.523529191,0.91681357,0.883262156,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2016-02,0.590333333,-0.063360213,0.254601371,0.613166618,0.637810944,-0.07661315,-0.526866651,1.087367534,0.504186374,0.511629345,-0.584139869,0.502052904,0.264576227,0.726854548,0.651609384,0.673820983,-0.25668379,0.656579745,-0.138118998,0.880260042,1.163977965,0.705146126,1.412249561,0.163251017,0.476043253,0.40452284,0.336026034,0.520541791,0.754341978,1.0795291,0.54204681,1.468867485,0.846403302,0.774641616,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2016-03,0.596666667,-0.55149201,-0.086215613,0.572126207,0.728256102,-0.07661315,-0.483627694,1.086862602,0.321919302,0.462816269,-0.631028611,0.425386132,0.444111984,0.737989025,0.51729776,0.646136007,-0.277648206,0.710733757,-0.137101188,1.031346698,1.1559473,0.818003767,1.356828049,0.057093434,0.579096463,0.445607012,0.261744334,0.668160013,0.651977869,1.087082984,0.54204681,1.45579833,0.759577909,0.534973358,0.465991794,0.434229026,0.41329661,0.36172539,0.36172539,0.434229026
2016-04,0.661166667,-1.168196179,-0.729595331,0.527024585,0.712597011,-0.07661315,-0.565451824,0.943841557,0.258016722,0.469657674,-0.631028611,0.379124775,0.356705008,0.614506827,0.472369084,0.647678769,-0.356728077,0.657282212,-0.211772486,1.036526108,0.932806371,0.822248397,1.238226828,-0.047624399,0.42452252,0.373532451,0.144468362,0.601574786,0.538257852,1.016198775,0.54204681,1.460988615,0.771531332,0.406321165,0.465991794,0.434229026,0.41329661,0.361954221,0.361858489,0.434229026
2016-05,0.730166667,-1.165756623,-0.611942642,0.53286452,0.694558665,-0.07661315,-0.606201448,0.928257299,0.286779203,0.467458904,-0.631028611,0.379487513,0.3732097,0.654946099,0.472369084,0.586428855,-0.383096119,0.661775144,-0.234503028,1.043607521,0.863884949,0.819576209,1.237366899,-0.031380034,0.428064517,0.378697009,0.148669845,0.63075378,0.514007918,0.987969994,0.54204681,1.409066392,0.777053711,0.420247186,0.465991794,0.434229026,0.41329661,0.36225738,0.362096803,0.434229026
